WORD,FREQUENCY,RANK,PROBABILITY
thinking,229,822,0.00010728437480381952
lo,229,823,0.00010728437480381952
pharaoh,228,824,0.00010681588408415217
drew,228,825,0.00010681588408415217
watch,228,826,0.00010681588408415217
big,227,827,0.00010634739336448484
stubb,227,828,0.00010634739336448484
show,227,829,0.00010634739336448484
cloud,227,830,0.00010634739336448484
fifty,226,831,0.00010587890264481751
sky,225,832,0.00010541041192515018
fact,225,833,0.00010541041192515018
whatever,225,834,0.00010541041192515018
led,224,835,0.00010494192120548284
caesar,224,836,0.00010494192120548284
dashwood,224,837,0.00010494192120548284
ear,223,838,0.0001044734304858155
around,223,839,0.0001044734304858155
talked,223,840,0.0001044734304858155
paul,223,841,0.0001044734304858155
shut,223,842,0.0001044734304858155
particular,223,843,0.0001044734304858155
offered,222,844,0.00010400493976614818
service,222,845,0.00010400493976614818
inhabitants,222,846,0.00010400493976614818
natural,222,847,0.00010400493976614818
buster,222,848,0.00010400493976614818
rejoice,220,849,0.0001030679583268135
stars,220,850,0.0001030679583268135
obliged,220,851,0.0001030679583268135
lords,220,852,0.0001030679583268135
seat,219,853,0.00010259946760714617
noise,219,854,0.00010259946760714617
edward,219,855,0.00010259946760714617
exactly,219,856,0.00010259946760714617
joshua,218,857,0.00010213097688747884
struck,218,858,0.00010213097688747884
moreover,218,859,0.00010213097688747884
presence,218,860,0.00010213097688747884
faces,217,861,0.0001016624861678115
hearts,217,862,0.0001016624861678115
age,217,863,0.0001016624861678115
court,217,864,0.0001016624861678115
beside,217,865,0.0001016624861678115
tried,217,866,0.0001016624861678115
forget,216,867,0.00010119399544814417
equal,216,868,0.00010119399544814417
acquaintance,215,869,0.00010072550472847684
ive,215,870,0.00010072550472847684
different,215,871,0.00010072550472847684
forty,214,872,0.0001002570140088095
worse,214,873,0.0001002570140088095
walking,214,874,0.0001002570140088095
opinion,214,875,0.0001002570140088095
character,213,876,9.978852328914216e-05
mountain,213,877,9.978852328914216e-05
grass,213,878,9.978852328914216e-05
cubits,213,879,9.978852328914216e-05
clear,213,880,9.978852328914216e-05
taste,213,881,9.978852328914216e-05
giving,213,882,9.978852328914216e-05
arose,212,883,9.932003256947483e-05
purpose,212,884,9.932003256947483e-05
mad,212,885,9.932003256947483e-05
fled,212,886,9.932003256947483e-05
nobody,212,887,9.932003256947483e-05
grey,211,888,9.88515418498075e-05
pay,211,889,9.88515418498075e-05
heavy,211,890,9.88515418498075e-05
queequeg,211,891,9.88515418498075e-05
charge,211,892,9.88515418498075e-05
sheep,210,893,9.838305113014016e-05
families,210,894,9.838305113014016e-05
says,209,895,9.791456041047283e-05
frank,209,896,9.791456041047283e-05
fat,209,897,9.791456041047283e-05
reign,209,898,9.791456041047283e-05
ashamed,209,899,9.791456041047283e-05
dr,207,900,9.697757897113817e-05
wherein,207,901,9.697757897113817e-05
destroyed,207,902,9.697757897113817e-05
fallen,206,903,9.650908825147082e-05
church,206,904,9.650908825147082e-05
beasts,206,905,9.650908825147082e-05
slew,206,906,9.650908825147082e-05
fancy,206,907,9.650908825147082e-05
figure,206,908,9.650908825147082e-05
sorry,205,909,9.604059753180349e-05
carry,205,910,9.604059753180349e-05
loud,205,911,9.604059753180349e-05
gather,205,912,9.604059753180349e-05
shame,205,913,9.604059753180349e-05
sought,205,914,9.604059753180349e-05
farmer,205,915,9.604059753180349e-05
happened,205,916,9.604059753180349e-05
slain,204,917,9.557210681213616e-05
churchill,204,918,9.557210681213616e-05
names,204,919,9.557210681213616e-05
delight,204,920,9.557210681213616e-05
jennings,203,921,9.510361609246883e-05
sudden,203,922,9.510361609246883e-05
streets,203,923,9.510361609246883e-05
countenance,203,924,9.510361609246883e-05
dare,203,925,9.510361609246883e-05
touch,202,926,9.463512537280149e-05
maam,202,927,9.463512537280149e-05
youth,201,928,9.416663465313416e-05
meant,201,929,9.416663465313416e-05
interest,201,930,9.416663465313416e-05
fairfax,201,931,9.416663465313416e-05
write,201,932,9.416663465313416e-05
woe,200,933,9.369814393346683e-05
promise,200,934,9.369814393346683e-05
hes,200,935,9.369814393346683e-05
feeling,200,936,9.369814393346683e-05
appear,200,937,9.369814393346683e-05
unclean,199,938,9.322965321379948e-05
lucy,199,939,9.322965321379948e-05
aside,199,940,9.322965321379948e-05
jordan,199,941,9.322965321379948e-05
bound,199,942,9.322965321379948e-05
form,199,943,9.322965321379948e-05
moon,198,944,9.276116249413215e-05
beauty,198,945,9.276116249413215e-05
attention,198,946,9.276116249413215e-05
clothes,198,947,9.276116249413215e-05
repeated,197,948,9.229267177446482e-05
road,197,949,9.229267177446482e-05
gates,196,950,9.182418105479749e-05
build,196,951,9.182418105479749e-05
pleasant,195,952,9.135569033513015e-05
broad,195,953,9.135569033513015e-05
besides,195,954,9.135569033513015e-05
instead,195,955,9.135569033513015e-05
tis,195,956,9.135569033513015e-05
ladies,195,957,9.135569033513015e-05
pain,195,958,9.135569033513015e-05
rain,195,959,9.135569033513015e-05
enemy,194,960,9.088719961546282e-05
favour,194,961,9.088719961546282e-05
vessels,193,962,9.041870889579549e-05
object,193,963,9.041870889579549e-05
thank,193,964,9.041870889579549e-05
stop,193,965,9.041870889579549e-05
mere,193,966,9.041870889579549e-05
throughout,193,967,9.041870889579549e-05
prepared,193,968,9.041870889579549e-05
moved,192,969,8.995021817612816e-05
try,192,970,8.995021817612816e-05
satisfied,191,971,8.948172745646081e-05
wentworth,191,972,8.948172745646081e-05
arise,190,973,8.901323673679348e-05
sins,190,974,8.901323673679348e-05
clean,190,975,8.901323673679348e-05
consider,190,976,8.901323673679348e-05
valley,190,977,8.901323673679348e-05
witness,190,978,8.901323673679348e-05
bless,190,979,8.901323673679348e-05
reigned,189,980,8.854474601712615e-05
prince,189,981,8.854474601712615e-05
ere,189,982,8.854474601712615e-05
months,189,983,8.854474601712615e-05
boats,188,984,8.807625529745881e-05
looks,188,985,8.807625529745881e-05
peter,188,986,8.807625529745881e-05
whosoever,188,987,8.807625529745881e-05
speech,188,988,8.807625529745881e-05
lamb,187,989,8.760776457779148e-05
nigh,187,990,8.760776457779148e-05
gentlemen,187,991,8.760776457779148e-05
chance,187,992,8.760776457779148e-05
hid,187,993,8.760776457779148e-05
queen,187,994,8.760776457779148e-05
goes,186,995,8.713927385812415e-05
conversation,186,996,8.713927385812415e-05
dream,186,997,8.713927385812415e-05
ah,185,998,8.667078313845682e-05
horse,185,999,8.667078313845682e-05
entirely,185,1000,8.667078313845682e-05
running,184,1001,8.620229241878947e-05
remain,184,1002,8.620229241878947e-05
dinner,184,1003,8.620229241878947e-05
rising,184,1004,8.620229241878947e-05
golden,184,1005,8.620229241878947e-05
proud,183,1006,8.573380169912214e-05
commandment,183,1007,8.573380169912214e-05
carriage,183,1008,8.573380169912214e-05
several,183,1009,8.573380169912214e-05
usual,183,1010,8.573380169912214e-05
regard,183,1011,8.573380169912214e-05
fixed,183,1012,8.573380169912214e-05
tears,182,1013,8.526531097945481e-05
elders,182,1014,8.526531097945481e-05
neck,181,1015,8.479682025978747e-05
minute,181,1016,8.479682025978747e-05
pure,181,1017,8.479682025978747e-05
nay,181,1018,8.479682025978747e-05
remained,181,1019,8.479682025978747e-05
raised,181,1020,8.479682025978747e-05
hate,181,1021,8.479682025978747e-05
grew,181,1022,8.479682025978747e-05
further,181,1023,8.479682025978747e-05
today,180,1024,8.432832954012014e-05
nation,180,1025,8.432832954012014e-05
knows,180,1026,8.432832954012014e-05
wished,180,1027,8.432832954012014e-05
draw,180,1028,8.432832954012014e-05
creature,180,1029,8.432832954012014e-05
alive,180,1030,8.432832954012014e-05
vs,179,1031,8.38598388204528e-05
grave,179,1032,8.38598388204528e-05
worship,178,1033,8.339134810078548e-05
lion,178,1034,8.339134810078548e-05
didnt,178,1035,8.339134810078548e-05
deck,178,1036,8.339134810078548e-05
vast,178,1037,8.339134810078548e-05
farther,178,1038,8.339134810078548e-05
cattle,178,1039,8.339134810078548e-05
taught,177,1040,8.292285738111813e-05
boys,177,1041,8.292285738111813e-05
captains,177,1042,8.292285738111813e-05
willoughby,177,1043,8.292285738111813e-05
angry,176,1044,8.24543666614508e-05
covered,176,1045,8.24543666614508e-05
front,176,1046,8.24543666614508e-05
ago,176,1047,8.24543666614508e-05
laugh,176,1048,8.24543666614508e-05
fields,176,1049,8.24543666614508e-05
curious,176,1050,8.24543666614508e-05
breath,176,1051,8.24543666614508e-05
leaves,176,1052,8.24543666614508e-05
lot,175,1053,8.198587594178347e-05
married,175,1054,8.198587594178347e-05
determined,175,1055,8.198587594178347e-05
didst,175,1056,8.198587594178347e-05
ephraim,175,1057,8.198587594178347e-05
respect,174,1058,8.151738522211614e-05
rock,174,1059,8.151738522211614e-05
former,174,1060,8.151738522211614e-05
fresh,173,1061,8.10488945024488e-05
excellent,173,1062,8.10488945024488e-05
aye,173,1063,8.10488945024488e-05
salvation,173,1064,8.10488945024488e-05
professor,172,1065,8.058040378278147e-05
makes,172,1066,8.058040378278147e-05
counsel,172,1067,8.058040378278147e-05
sign,172,1068,8.058040378278147e-05
straight,172,1069,8.058040378278147e-05
grow,171,1070,8.011191306311414e-05
commandments,171,1071,8.011191306311414e-05
view,171,1072,8.011191306311414e-05
appearance,171,1073,8.011191306311414e-05
angels,171,1074,8.011191306311414e-05
pride,171,1075,8.011191306311414e-05
sick,171,1076,8.011191306311414e-05
hearing,170,1077,7.964342234344679e-05
archer,170,1078,7.964342234344679e-05
proper,170,1079,7.964342234344679e-05
impossible,170,1080,7.964342234344679e-05
begin,170,1081,7.964342234344679e-05
london,170,1082,7.964342234344679e-05
english,170,1083,7.964342234344679e-05
laughing,170,1084,7.964342234344679e-05
merely,169,1085,7.917493162377946e-05
starbuck,169,1086,7.917493162377946e-05
stopped,169,1087,7.917493162377946e-05
desolate,169,1088,7.917493162377946e-05
situation,168,1089,7.870644090411213e-05
directly,168,1090,7.870644090411213e-05
devil,168,1091,7.870644090411213e-05
burn,168,1092,7.870644090411213e-05
moab,168,1093,7.870644090411213e-05
terrible,168,1094,7.870644090411213e-05
knowing,168,1095,7.870644090411213e-05
pieces,168,1096,7.870644090411213e-05
bones,168,1097,7.870644090411213e-05
teach,167,1098,7.82379501844448e-05
wide,167,1099,7.82379501844448e-05
beneath,167,1100,7.82379501844448e-05
worth,167,1101,7.82379501844448e-05
west,166,1102,7.776945946477746e-05
depart,166,1103,7.776945946477746e-05
chosen,166,1104,7.776945946477746e-05
benjamin,166,1105,7.776945946477746e-05
promised,166,1106,7.776945946477746e-05
border,166,1107,7.776945946477746e-05
spring,165,1108,7.730096874511013e-05
possession,165,1109,7.730096874511013e-05
marry,165,1110,7.730096874511013e-05
passage,165,1111,7.730096874511013e-05
buried,165,1112,7.730096874511013e-05
everybody,165,1113,7.730096874511013e-05
expected,165,1114,7.730096874511013e-05
sorrow,165,1115,7.730096874511013e-05
de,165,1116,7.730096874511013e-05
image,164,1117,7.68324780254428e-05
shewed,164,1118,7.68324780254428e-05
likewise,164,1119,7.68324780254428e-05
parts,164,1120,7.68324780254428e-05
affection,164,1121,7.68324780254428e-05
feast,164,1122,7.68324780254428e-05
middle,164,1123,7.68324780254428e-05
blind,164,1124,7.68324780254428e-05
fit,164,1125,7.68324780254428e-05
hence,164,1126,7.68324780254428e-05
justice,164,1127,7.68324780254428e-05
doors,164,1128,7.68324780254428e-05
kindness,163,1129,7.636398730577547e-05
crown,163,1130,7.636398730577547e-05
corner,163,1131,7.636398730577547e-05
nevertheless,163,1132,7.636398730577547e-05
whence,163,1133,7.636398730577547e-05
thither,162,1134,7.589549658610812e-05
brutus,162,1135,7.589549658610812e-05
seas,162,1136,7.589549658610812e-05
saved,162,1137,7.589549658610812e-05
cross,162,1138,7.589549658610812e-05
bit,162,1139,7.589549658610812e-05
killed,162,1140,7.589549658610812e-05
safe,162,1141,7.589549658610812e-05
declare,162,1142,7.589549658610812e-05
appointed,162,1143,7.589549658610812e-05
easy,162,1144,7.589549658610812e-05
heathen,162,1145,7.589549658610812e-05
fortune,162,1146,7.589549658610812e-05
especially,161,1147,7.542700586644079e-05
escape,161,1148,7.542700586644079e-05
ghost,161,1149,7.542700586644079e-05
tone,160,1150,7.495851514677346e-05
dust,160,1151,7.495851514677346e-05
charles,160,1152,7.495851514677346e-05
persons,160,1153,7.495851514677346e-05
quiet,160,1154,7.495851514677346e-05
waves,159,1155,7.449002442710612e-05
tomorrow,159,1156,7.449002442710612e-05
shadow,159,1157,7.449002442710612e-05
shape,159,1158,7.449002442710612e-05
hearken,158,1159,7.402153370743879e-05
hills,158,1160,7.402153370743879e-05
following,158,1161,7.402153370743879e-05
distance,158,1162,7.402153370743879e-05
suffer,158,1163,7.402153370743879e-05
mark,158,1164,7.402153370743879e-05
whatsoever,158,1165,7.402153370743879e-05
wings,157,1166,7.355304298777146e-05
samuel,157,1167,7.355304298777146e-05
arthur,157,1168,7.355304298777146e-05
exclaimed,157,1169,7.355304298777146e-05
assure,157,1170,7.355304298777146e-05
broke,157,1171,7.355304298777146e-05
morrow,157,1172,7.355304298777146e-05
future,157,1173,7.355304298777146e-05
camp,157,1174,7.355304298777146e-05
crew,157,1175,7.355304298777146e-05
clouds,157,1176,7.355304298777146e-05
manners,157,1177,7.355304298777146e-05
yours,156,1178,7.308455226810413e-05
wives,156,1179,7.308455226810413e-05
lands,156,1180,7.308455226810413e-05
removed,156,1181,7.308455226810413e-05
eight,156,1182,7.308455226810413e-05
welcome,155,1183,7.261606154843678e-05
vpon,155,1184,7.261606154843678e-05
cecilia,154,1185,7.214757082876945e-05
worthy,154,1186,7.214757082876945e-05
pity,154,1187,7.214757082876945e-05
